Data da colheita,Zona de produção,Produtoras de DSP
20/12/2017,OLH1,20
20/12/2017,FAR1,20
20/12/2017,OLH3,20
21/12/2017,EMR,20
21/12/2017,L7c,20
27/12/2017,ESD1,20
27/12/2017,L6,20
27/12/2017,RIAV1,20
27/12/2017,RIAV1,20
27/12/2017,RIAV3,20
27/12/2017,RIAV1,20
27/12/2017,RIAV2,80
27/12/2017,RIAV4,20
27/12/2017,L3,40
28/12/2017,L5,20
28/12/2017,ETJ,20
28/12/2017,LAL,1400
02/01/2018,L6,60
02/01/2018,ESD1,20
02/01/2018,L6,20
02/01/2018,ESD1,20
02/01/2018,ESD2,20
03/01/2018,L5,20
02/01/2018,LAG,20
02/01/2018,POR2,20
02/01/2018,POR3,20
02/01/2018,L7c,20
02/01/2018,L7a,20
02/01/2018,OLH5,20
03/01/2018,ETJ,20
03/01/2018,L5,80
03/01/2018,ELM,20
03/01/2018,L1,20
02/01/2018,L1,20
02/01/2018,L2,20
04/01/2018,LAL,20
04/01/2018,L5,40
03/01/2018,L9,20
03/01/2018,TAV2,20
03/01/2018,VT1,20
03/01/2018,FUZ1,20
03/01/2018,L8,40
03/01/2018,FAR2,20
03/01/2018,LOB,20
04/01/2018,EMR,20
03/01/2018,RIAV1,20
03/01/2018,RIAV2,40
03/01/2018,RIAV3,80
03/01/2018,RIAV4,40
03/01/2018,RIAV1,20
03/01/2018,RIAV1,20
03/01/2018,L3,20
03/01/2018,EMN1,20
03/01/2018,EMN1,80
04/01/2018,OLH1,20
04/01/2018,OLH2,20
04/01/2018,OLH3,20
04/01/2018,FAR1,20
08/01/2018,LAL,600
08/01/2018,L8,20
08/01/2018,FAR2,20
09/01/2018,LOB,20
09/01/2018,L5,20
09/01/2018,L6,20
09/01/2018,ESD1,20
08/01/2018,L2,20
09/01/2018,L1,20
09/01/2018,ELM,20
08/01/2018,L1,20
09/01/2018,LAG,20
09/01/2018,POR2,20
09/01/2018,L7a,20
09/01/2018,L7b,20
09/01/2018,POR3,20
09/01/2018,RIAV1,20
09/01/2018,RIAV4,40
09/01/2018,RIAV3,20
09/01/2018,RIAV2,20
09/01/2018,RIAV1,20
09/01/2018,RIAV1,20
08/01/2018,L3,20
09/01/2018,EMN1,20
09/01/2018,EMN2,40
10/01/2018,L5,20
10/01/2018,ETJ,20
09/01/2018,ETJ,20
10/01/2018,GUA,20
10/01/2018,VT1,20
10/01/2018,OLH5,20
10/01/2018,OLH1,20
10/01/2018,OLH3,20
10/01/2018,FAR1,20
10/01/2018,TAV2,20
10/01/2018,L9,20
10/01/2018,FUZ1,20
15/01/2018,LAL,80
15/01/2018,L5,20
15/01/2018,TAV2,20
15/01/2018,L8,20
15/01/2018,VT1,20
15/01/2018,FUZ1,20
15/01/2018,L9,20
15/01/2018,OLH5,20
15/01/2018,RIAV1,820
15/01/2018,RIAV2,20
15/01/2018,RIAV3,20
15/01/2018,RIAV4,20
15/01/2018,L3,40
16/01/2018,ETJ,20
16/01/2018,L5,20
16/01/2018,L5,20
16/01/2018,LOB,20
16/01/2018,ESD1,20
16/01/2018,ESD1,20
16/01/2018,L6,20
16/01/2018,L6,20
16/01/2018,ESD2,20
15/01/2018,L2,20
15/01/2018,L1,20
16/01/2018,ELM,20
16/01/2018,L2,20
15/01/2018,RIAV1,20
16/01/2018,L3,20
16/01/2018,EMN1,20
16/01/2018,EMN2,80
16/01/2018,L4,20
16/01/2018,LAG,20
16/01/2018,POR3,20
16/01/2018,L7a,20
16/01/2018,POR2,20
17/01/2018,L7c,20
17/01/2018,OLH2,20
17/01/2018,OLH1,20
17/01/2018,OLH3,20
17/01/2018,FAR1,20
18/01/2018,ETJ,20
19/01/2018,FAR2,20
22/01/2018,LAL,40
22/01/2018,EMR,20
22/01/2018,RIAV1,20
22/01/2018,RIAV2,20
22/01/2018,RIAV3,20
22/01/2018,RIAV4,20
22/01/2018,L3,20
22/01/2018,L9,20
23/01/2018,LOB,20
23/01/2018,L5a,20
23/01/2018,L6,20
23/01/2018,ESD1,20
23/01/2018,L6,20
23/01/2018,ESD1,20
22/01/2018,L2,20
22/01/2018,L1,20
23/01/2018,L2,20
23/01/2018,ELM,20
23/01/2018,L1,20
23/01/2018,RIAV1,20
23/01/2018,EMN1,20
23/01/2018,EMN2,40
23/01/2018,FAR2,20
23/01/2018,LAG,20
23/01/2018,POR3,20
23/01/2018,L7b,20
24/01/2018,L5b,20
24/01/2018,ETJ,20
24/01/2018,L7a,20
24/01/2018,POR2,20
24/01/2018,L7c,20
25/01/2018,L8,20
25/01/2018,FAR1,20
25/01/2018,OLH3,20
25/01/2018,OLH2,20
25/01/2018,OLH1,80
25/01/2018,FUZ1,20
25/01/2018,TAV2,20
25/01/2018,VT1,20
29/01/2018,LAL,120
29/01/2018,L3,20
29/01/2018,RIAV1,20
29/01/2018,RIAV1,20
29/01/2018,RIAV2,20
29/01/2018,RIAV3,20
29/01/2018,RIAV4,20
29/01/2018,OLH1,20
29/01/2018,OLH2,20
29/01/2018,OLH3,20
29/01/2018,OLH5,40
29/01/2018,FAR1,20
29/01/2018,FUZ1,20
29/01/2018,L8,20
30/01/2018,L5a,20
30/01/2018,LOB,20
30/01/2018,L6,20
30/01/2018,ESD2,20
30/01/2018,ESD1,20
30/01/2018,ESD1,20
30/01/2018,L6,20
30/01/2018,ELM,20
30/01/2018,L1,20
30/01/2018,L1,20
29/01/2018,L2,20
30/01/2018,EMN2,20
31/01/2018,L3,20
30/01/2018,L7a,20
30/01/2018,POR3,20
30/01/2018,EMN1,20
30/01/2018,L4,20
30/01/2018,LAG,20
30/01/2018,POR2,20
31/01/2018,L5b,20
31/01/2018,L9,20
31/01/2018,TAV2,20
31/01/2018,VT1,20
31/01/2018,FAR2,20
01/02/2018,L5b,20
01/02/2018,ETJ,20
01/02/2018,L7c,20
05/02/2018,LAL,40
05/02/2018,EMR,20
05/02/2018,RIAV1,20
05/02/2018,RIAV2,20
05/02/2018,RIAV3,20
05/02/2018,RIAV4,20
05/02/2018,L8,20
05/02/2018,L9,20
05/02/2018,GUA,20
06/02/2018,L5a,20
05/02/2018,L5a,20
06/02/2018,LOB,20
06/02/2018,L6,20
06/02/2018,ESD1,20
06/02/2018,L6,20
06/02/2018,ETJ,20
06/02/2018,L2,20
06/02/2018,ELM,20
06/02/2018,L1,20
05/02/2018,L2,20
05/02/2018,L1,20
06/02/2018,L4,20
06/02/2018,RIAV1,20
06/02/2018,EMN1,20
06/02/2018,EMN2,40
06/02/2018,L3,20
06/02/2018,L7a,20
06/02/2018,L7b,20
06/02/2018,LAG,20
06/02/2018,POR2,20
06/02/2018,POR3,20
06/02/2018,OLH5,20
08/02/2018,OLH3,20
08/02/2018,OLH2,20
08/02/2018,OLH1,20
08/02/2018,TAV2,20
08/02/2018,VT1,20
08/02/2018,FUZ1,20
08/02/2018,FAR1,20
09/02/2018,ETJ,20
09/02/2018,L5b,20
07/02/2018,L7c,20
12/02/2018,LAL,20
12/02/2018,L8,20
12/02/2018,OLH5,20
12/02/2018,OLH2,20
12/02/2018,OLH1,20
12/02/2018,VT1,20
12/02/2018,L9,20
12/02/2018,TAV2,20
12/02/2018,FAR2,20
12/02/2018,FUZ1,20
14/02/2018,L5b,20
14/02/2018,L5a,20
14/02/2018,LOB,20
14/02/2018,ESD1,20
14/02/2018,ESD2,20
14/02/2018,L6,20
14/02/2018,ESD1,20
14/02/2018,L6,20
12/02/2018,L1,20
12/02/2018,L2,20
14/02/2018,ELM,20
14/02/2018,L1,20
12/02/2018,RIAV1,20
12/02/2018,RIAV2,20
12/02/2018,RIAV3,20
12/02/2018,RIAV4,20
12/02/2018,L3,20
14/02/2018,EMN1,20
14/02/2018,EMN2,20
14/02/2018,RIAV1,20
14/02/2018,L7a,20
14/02/2018,L7b,20
14/02/2018,LAG,20
14/02/2018,POR2,40
14/02/2018,POR3,20
15/02/2018,L5b,20
15/02/2018,ETJ,20
14/02/2018,L7c,20
15/02/2018,OLH3,20
15/02/2018,FAR1,80
19/02/2018,LAL,120
19/02/2018,EMR,20
19/02/2018,FUZ1,20
19/02/2018,VT1,20
19/02/2018,TAV2,20
19/02/2018,L8,120
19/02/2018,L9,20
19/02/2018,RIAV4,40
19/02/2018,RIAV3,20
19/02/2018,L3,20
19/02/2018,RIAV1,20
19/02/2018,L3,20
19/02/2018,RIAV2,20
20/02/2018,LOB,20
20/02/2018,ESD2,20
20/02/2018,L6,20
20/02/2018,L6,20
19/02/2018,L1,20
20/02/2018,ELM,20
20/02/2018,L1,20
19/02/2018,L2,40
19/02/2018,L2,20
20/02/2018,POR3,20
20/02/2018,LAG,20
20/02/2018,L7a,20
20/02/2018,POR2,20
20/02/2018,L7b,20
21/02/2018,L5b,20
21/02/2018,ETJ,20
20/02/2018,RIAV1,20
20/02/2018,EMN1,20
20/02/2018,EMN2,3200
20/02/2018,L4,20
20/02/2018,ESD1,20
21/02/2018,FAR1,40
21/02/2018,FAR2,16040
21/02/2018,OLH3,20
21/02/2018,OLH1,20
21/02/2018,OLH2,20
21/02/2018,L7c,20
26/02/2018,LAL,20
26/02/2018,L5b,20
26/02/2018,ETJ,20
26/02/2018,RIAV1,20
26/02/2018,RIAV1,20
26/02/2018,RIAV2,20
26/02/2018,RIAV3,20
26/02/2018,RIAV4,20
26/02/2018,L3,20
27/02/2018,ESD1,20
27/02/2018,ESD1,20
27/02/2018,L6,20
27/02/2018,L1,20
26/02/2018,L2,20
26/02/2018,L1,20
27/02/2018,ELM,20
26/02/2018,L2,20
27/02/2018,EMN1,20
27/02/2018,EMN2,20
26/02/2018,OLH1,20
26/02/2018,OLH2,120
26/02/2018,OLH3,20
26/02/2018,FUZ1,20
26/02/2018,TAV2,200
26/02/2018,VT1,20
27/02/2018,LAG,20
27/02/2018,POR2,1680
27/02/2018,L7a,20
27/02/2018,L7c,20
26/02/2018,L9,20
26/02/2018,GUA,20
28/02/2018,LOB,40
28/02/2018,OLH5,20
01/03/2018,L5a,20
05/03/2018,TAV2,20
05/03/2018,VT1,20
05/03/2018,FUZ1,40
05/03/2018,OLH1,40
05/03/2018,RIAV1,20
05/03/2018,RIAV1,20
05/03/2018,RIAV2,20
05/03/2018,RIAV4,20
05/03/2018,RIAV3,20
05/03/2018,L3,20
06/03/2018,L5a,20
06/03/2018,LOB,20
06/03/2018,ESD1,1600
06/03/2018,ESD2,20
06/03/2018,L6,20
06/03/2018,ESD1,20
06/03/2018,L6,40
06/03/2018,ETJ,20
06/03/2018,L4,20
06/03/2018,ELM,20
06/03/2018,L1,100
05/03/2018,L2,20
05/03/2018,L1,20
06/03/2018,L7c,20
06/03/2018,POR2,20
06/03/2018,LAG,20
06/03/2018,L7a,20
06/03/2018,L7b,20
06/03/2018,POR3,20
07/03/2018,EMR,20
07/03/2018,L3,20
07/03/2018,L2,20
07/03/2018,OLH5,80
07/03/2018,L8,20
08/03/2018,OLH2,20
08/03/2018,FAR1,40
08/03/2018,FAR2,20
08/03/2018,L9,20
12/03/2018,L5b,20
12/03/2018,ETJ,20
13/03/2018,LAL,560
12/03/2018,RIAV1,20
12/03/2018,RIAV1,20
12/03/2018,RIAV2,40
12/03/2018,RIAV3,20
12/03/2018,RIAV4,20
12/03/2018,OLH1,20
12/03/2018,OLH2,40
12/03/2018,FUZ1,20
12/03/2018,L1,20
12/03/2018,VT1,20
12/03/2018,L9,20
13/03/2018,LOB,20
13/03/2018,L5a,20
13/03/2018,L6,40
13/03/2018,L6,20
13/03/2018,ESD1,20
13/03/2018,ESD1,20
13/03/2018,ELM,20
13/03/2018,L1,20
12/03/2018,L1,20
12/03/2018,L2,20
13/03/2018,EMN2,20
13/03/2018,EMN1,20
13/03/2018,L3,80
13/03/2018,L4,20
13/03/2018,FAR2,80
13/03/2018,POR3,20
13/03/2018,L7c,20
13/03/2018,L7c,20
13/03/2018,L7b,20
13/03/2018,L7a,20
13/03/2018,POR2,20
13/03/2018,LAG,20
13/03/2018,OLH5,40
14/03/2018,L8,20
15/03/2018,L5b,20
15/03/2018,OLH3,20
15/03/2018,FAR1,20
19/03/2018,LAL,1000
19/03/2018,ETJ,20
19/03/2018,L5b,20
19/03/2018,L2,40
19/03/2018,L2,20
19/03/2018,L1,20
19/03/2018,L3,40
19/03/2018,RIAV4,20
19/03/2018,RIAV3,20
19/03/2018,RIAV2,1760
19/03/2018,RIAV1,100
19/03/2018,FUZ1,20
19/03/2018,GUA,20
19/03/2018,L9,20
19/03/2018,L8,20
19/03/2018,TAV2,20
19/03/2018,VT1,20
19/03/2018,OLH1,20
20/03/2018,LOB,20
20/03/2018,L5a,20
20/03/2018,L6,20
20/03/2018,ESD2,20
20/03/2018,ESD1,11200
20/03/2018,ESD1,20
20/03/2018,L6,20
19/03/2018,L1,20
20/03/2018,ELM,20
20/03/2018,RIAV1,20
20/03/2018,L4,20
20/03/2018,OLH5,20
20/03/2018,LAG,20
20/03/2018,L7a,20
20/03/2018,POR2,20
20/03/2018,L7b,20
21/03/2018,EMR,20
21/03/2018,OLH3,20
21/03/2018,FAR1,20
21/03/2018,OLH2,20
21/03/2018,L7c,20
22/03/2018,L3,20
26/03/2018,L5b,20
26/03/2018,ETJ,20
26/03/2018,LAL,7120
26/03/2018,FUZ1,20
26/03/2018,GUA,20
26/03/2018,L9,20
26/03/2018,OLH1,20
26/03/2018,VT1,20
26/03/2018,OLH2,20
26/03/2018,TAV2,20
26/03/2018,OLH3,20
26/03/2018,L8,20
26/03/2018,RIAV1,20
26/03/2018,L3,20
26/03/2018,RIAV4,20
26/03/2018,RIAV3,20
26/03/2018,RIAV2,20
26/03/2018,RIAV1,20
27/03/2018,L5a,20
27/03/2018,LOB,20
27/03/2018,ESD1,20
27/03/2018,ESD1,20
27/03/2018,L6,20
27/03/2018,L6,20
26/03/2018,L1,20
27/03/2018,L7c,20
26/03/2018,L2,20
27/03/2018,L2,20
27/03/2018,L1,20
27/03/2018,EMN1,20
27/03/2018,EMN2,20
27/03/2018,L3,20
27/03/2018,L7b,20
27/03/2018,L7a,20
27/03/2018,POR2,20
27/03/2018,LAG,20
27/03/2018,OLH5,20
27/03/2018,POR3,20
29/03/2018,L5b,20
02/04/2018,LAL,640
02/04/2018,ETJ,20
02/04/2018,L9,20
02/04/2018,RIAV1,20
02/04/2018,L3,20
02/04/2018,TAV2,20
02/04/2018,VT1,20
02/04/2018,RIAV4,20
02/04/2018,RIAV3,20
02/04/2018,FUZ1,20
02/04/2018,RIAV2,20
02/04/2018,OLH1,20
03/04/2018,LOB,20
03/04/2018,L5a,20
03/04/2018,ESD1,20
03/04/2018,L6,20
03/04/2018,L6,20
03/04/2018,ESD1,20
03/04/2018,ESD2,20
03/04/2018,ELM,40
02/04/2018,L1,220
02/04/2018,L2,20
03/04/2018,L1,1780
03/04/2018,L3,20
03/04/2018,L7a,20
03/04/2018,LAG,20
03/04/2018,POR2,20
03/04/2018,L7b,40
03/04/2018,L7c,20
03/04/2018,RIAV1,20
03/04/2018,L4,40
04/04/2018,EMR,20
04/04/2018,OLH3,20
04/04/2018,OLH2,20
04/04/2018,FAR1,20
04/04/2018,L8,20
05/04/2018,FAR2,80
09/04/2018,L5b,20
09/04/2018,ETJ,20
09/04/2018,LAL,40
09/04/2018,ETJ,20
10/04/2018,L5b,20
09/04/2018,RIAV1,20
09/04/2018,RIAV2,20
09/04/2018,RIAV3,20
09/04/2018,RIAV4,20
09/04/2018,L3,20
09/04/2018,VT1,20
09/04/2018,OLH1,20
09/04/2018,TAV2,20
09/04/2018,OLH3,20
09/04/2018,FUZ1,80
09/04/2018,L9,20
10/04/2018,LOB,40
10/04/2018,L5a,20
10/04/2018,EMN1,20
10/04/2018,EMN2,20
09/04/2018,L1,20
10/04/2018,L1,20
10/04/2018,ELM,20
09/04/2018,L2,20
10/04/2018,RIAV1,20
10/04/2018,OLH5,200
10/04/2018,LAG,20
10/04/2018,L7a,20
10/04/2018,L7c,20
10/04/2018,POR3,20
11/04/2018,ESD1,20
11/04/2018,L6,20
11/04/2018,L6,20
11/04/2018,ESD1,20
11/04/2018,L8,20
11/04/2018,OLH2,20
11/04/2018,FAR1,4800
16/04/2018,LAL,120
16/04/2018,ETJ,20
16/04/2018,L5b,440
16/04/2018,RIAV1,7360
16/04/2018,TAV2,20
16/04/2018,OLH2,40
16/04/2018,L9,120
16/04/2018,FUZ1,20
16/04/2018,OLH1,20
17/04/2018,L5a,300
17/04/2018,LOB,20
17/04/2018,L6,8040
17/04/2018,ESD2,20
17/04/2018,ESD1,20
17/04/2018,ESD1,20
17/04/2018,L6,20
17/04/2018,L1,800
17/04/2018,L3,4400
17/04/2018,L2,1200
16/04/2018,L1,139360
16/04/2018,L2,20020
17/04/2018,ELM,17600
17/04/2018,RIAV4,40
17/04/2018,L4,320
17/04/2018,RIAV3,6600
17/04/2018,L3,1800
17/04/2018,RIAV1,660
17/04/2018,RIAV2,7000
17/04/2018,POR3,40
17/04/2018,OLH5,40
17/04/2018,L7a,3260
17/04/2018,LAG,9600
17/04/2018,POR2,8000
17/04/2018,L7c,800
18/04/2018,EMR,56080
18/04/2018,FAR1,1600
18/04/2018,OLH3,20
19/04/2018,L8,180
23/04/2018,L5b,840
23/04/2018,ETJ,60
23/04/2018,LAL,2000
23/04/2018,L6,72020
23/04/2018,ESD1,36060
23/04/2018,L6,313820
23/04/2018,L1,40
23/04/2018,L1,20
23/04/2018,L2,20
24/04/2018,L5b,80
24/04/2018,L5a,20
24/04/2018,LOB,20
24/04/2018,L5a,6420
23/04/2018,L9,20
23/04/2018,GUA,20
23/04/2018,RIAV1,880
23/04/2018,RIAV2,2760
23/04/2018,RIAV3,680
23/04/2018,RIAV4,40
23/04/2018,L3,2240
23/04/2018,RIAV1,3400
24/04/2018,POR3,20
24/04/2018,L7a,685720
24/04/2018,LAG,80200
24/04/2018,POR2,35760
26/04/2018,FUZ1,1080
26/04/2018,TAV2,320
26/04/2018,OLH3,20
26/04/2018,OLH1,20
26/04/2018,OLH2,4880
26/04/2018,FAR1,20
26/04/2018,VT1,20
26/04/2018,L8,1900
26/04/2018,L7c,429160
30/04/2018,LAL,40
30/04/2018,L3,6140
02/05/2018,L5a,20
02/05/2018,LOB,80
30/04/2018,OLH3,3240
30/04/2018,OLH2,61000
30/04/2018,OLH1,6440
30/04/2018,FUZ1,40080
30/04/2018,TAV2,144080
30/04/2018,VT1,20
02/05/2018,L6,36980
02/05/2018,ESD1,20
02/05/2018,ESD1,2400
02/05/2018,L6,4820
02/05/2018,ELM,20
30/04/2018,L2,20
30/04/2018,L1,20
02/05/2018,L1,1600
30/04/2018,EMN1,20
30/04/2018,EMN2,1600
02/05/2018,RIAV1,12180
02/05/2018,RIAV1,20
02/05/2018,RIAV2,11200
02/05/2018,RIAV3,9600
02/05/2018,RIAV4,8040
02/05/2018,L3,17600
30/04/2018,L4,20
02/05/2018,L8,6540
02/05/2018,L9,72080
03/05/2018,EMR,1680
02/05/2018,L7c,100
03/05/2018,FAR1,9640
03/05/2018,LAG,20960
03/05/2018,L7a,6420
03/05/2018,POR2,4840
03/05/2018,L7b,80
04/05/2018,L5b,3220
04/05/2018,ETJ,80
07/05/2018,LAL,360
07/05/2018,ETJ,20
08/05/2018,L5b,2500
08/05/2018,ETJ,20
07/05/2018,GUA,20
07/05/2018,L9,13200
08/05/2018,L5a,20
08/05/2018,LOB,5760
07/05/2018,L1,20
07/05/2018,L2,20
08/05/2018,L2,20
08/05/2018,L1,20
07/05/2018,L3,32880
08/05/2018,RIAV4,20
08/05/2018,RIAV3,6840
08/05/2018,RIAV2,75840
08/05/2018,RIAV1,14480
08/05/2018,RIAV1,20
08/05/2018,L3,64280
08/05/2018,EMN1,3200
08/05/2018,EMN2,20
08/05/2018,L7a,180
08/05/2018,LAG,20
08/05/2018,POR2,20
08/05/2018,L7b,160
08/05/2018,OLH5,20
09/05/2018,EMR,4800
09/05/2018,ESD1,40
09/05/2018,L6,10620
09/05/2018,L6,1640
10/05/2018,L5b,20
09/05/2018,L8,200
09/05/2018,FAR1,20
09/05/2018,VT,20
09/05/2018,OLH1,20
09/05/2018,FUZ,12840
09/05/2018,OLH3,20
09/05/2018,OLH2,80
09/05/2018,TAV2,6480
09/05/2018,L7c,60
14/05/2018,LAL,2440
14/05/2018,L1,2840
14/05/2018,RIAV1,20
14/05/2018,RIAV2,20
14/05/2018,RIAV3,20
14/05/2018,RIAV4,20
14/05/2018,RIAV1,20
14/05/2018,L3,20
14/05/2018,GUA,20
14/05/2018,L9,160
14/05/2018,VT,20
14/05/2018,TAV,40
14/05/2018,FUZ,20
14/05/2018,OLH1,20
14/05/2018,OLH2,40
14/05/2018,OLH3,120
14/05/2018,L8,40
15/05/2018,L5a,1600
15/05/2018,ELM,20
14/05/2018,L2,3280
15/05/2018,L1,20
14/05/2018,L1,20
14/05/2018,L2,20
15/05/2018,EMN1,20
15/05/2018,EMN2,20
15/05/2018,L4,20
15/05/2018,L7b,20
15/05/2018,POR3,20
15/05/2018,L7c,20
15/05/2018,L7a,20
15/05/2018,POR2,20
15/05/2018,LAG,40
15/05/2018,L7c,20
16/05/2018,L5b,40
16/05/2018,ETJ,60
16/05/2018,OLH5,20
17/05/2018,ESD1,1600
17/05/2018,L6,20
17/05/2018,ESD2,20
17/05/2018,ESD1,20
17/05/2018,L6,20
17/05/2018,FAR1,20
21/05/2018,LAL,8760
21/05/2018,L5a,16800
21/05/2018,L5a,16900
21/05/2018,LOB,144160
21/05/2018,L2,40
21/05/2018,L1,40
21/05/2018,L2,80
21/05/2018,L9,20
21/05/2018,L8,140
21/05/2018,FAR2,20
21/05/2018,L3,440
21/05/2018,RIAV1,40
22/05/2018,RIAV1,120
22/05/2018,RIAV2,20
22/05/2018,RIAV3,280
22/05/2018,RIAV4,20
22/05/2018,EMN1,20
22/05/2018,EMN2,20
22/05/2018,POR3,20
22/05/2018,LAG,20
22/05/2018,L7a,240
22/05/2018,GUA,20
22/05/2018,L7c,520
22/05/2018,POR2,40
22/05/2018,OLH5,280
23/05/2018,L6,40
23/05/2018,ESD1,20
23/05/2018,L6,40
23/05/2018,L5b,60
23/05/2018,ETJ,40
23/05/2018,ELM,20
23/05/2018,L1,1600
23/05/2018,OLH2,320
23/05/2018,OLH1,20
23/05/2018,FUZ,20
23/05/2018,FAR1,20
23/05/2018,TAV,20
23/05/2018,OLH3,20
23/05/2018,VT,20
24/05/2018,EMR,40
25/05/2018,L5b,240
28/05/2018,LAL,28800
25/05/2018,L7c,440
28/05/2018,L5a,20
28/05/2018,LOB,628320
28/05/2018,RIAV1,720
28/05/2018,RIAV2,8560
28/05/2018,RIAV3,13080
28/05/2018,RIAV4,40
28/05/2018,RIAV1,9160
28/05/2018,L3,600
28/05/2018,FUZ,20
28/05/2018,L9,20
28/05/2018,OLH2,20
28/05/2018,TAV,40
28/05/2018,VT,20
28/05/2018,OLH1,20
28/05/2018,OLH3,20
28/05/2018,L5a,1660
28/05/2018,ESD2,20
28/05/2018,L6,20
29/05/2018,L6,20
29/05/2018,ESD1,20
29/05/2018,ESD1,20
29/05/2018,L1,60
29/05/2018,ELM,20
29/05/2018,L2,20
28/05/2018,L1,40
28/05/2018,L2,20
29/05/2018,POR3,20
29/05/2018,LAG,40
29/05/2018,POR2,20
29/05/2018,L7a,100
29/05/2018,EMN1,160
29/05/2018,EMN2,40
29/05/2018,L4,40
30/05/2018,ETJ,20
30/05/2018,L5b,820
30/05/2018,L7c,180
29/05/2018,OLH5,120
30/05/2018,FAR2,20
30/05/2018,L8,20
30/05/2018,FAR1,80
04/06/2018,LAL,18120
04/06/2018,L3,120
04/06/2018,L8,20
04/06/2018,L9,20
04/06/2018,GUA,20
05/06/2018,LOB,1566840
05/06/2018,L5a,20
05/06/2018,ESD1,20
05/06/2018,L6,40
05/06/2018,L6,200
06/06/2018,L5b,20
06/06/2018,ETJ,40
04/06/2018,L1,20
04/06/2018,L2,60
05/06/2018,ELM,40
05/06/2018,L1,20
05/06/2018,L1,460
05/06/2018,L2,5260
05/06/2018,L3,4440
05/06/2018,L7a,40
05/06/2018,L7b,80
05/06/2018,LAG,20
05/06/2018,POR2,20
05/06/2018,POR3,20
04/06/2018,OLH5,20
04/06/2018,RIAV1,100
04/06/2018,RIAV2,440
04/06/2018,RIAV3,200
04/06/2018,RIAV4,20
05/06/2018,EMN1,40
05/06/2018,EMN2,280
07/06/2018,L5b,20
07/06/2018,L7c,40
07/06/2018,EMR,20
07/06/2018,FAR1,20
07/06/2018,VT,20
07/06/2018,TAV,20
07/06/2018,FUZ,20
07/06/2018,OLH2,20
07/06/2018,OLH1,20
07/06/2018,OLH3,20
11/06/2018,LAL,16480
11/06/2018,ESD1,20
11/06/2018,ESD2,20
11/06/2018,L6,100
11/06/2018,L6,580
11/06/2018,ESD1,20
11/06/2018,RIAV1,20
11/06/2018,RIAV2,160
11/06/2018,RIAV3,40
11/06/2018,RIAV4,20
11/06/2018,RIAV1,400
11/06/2018,L1,20
11/06/2018,L2,340
11/06/2018,L2,20
11/06/2018,TAV,20
11/06/2018,VT,20
11/06/2018,OLH1,20
11/06/2018,L9,20
11/06/2018,FUZ,20
12/06/2018,LOB,492200
12/06/2018,L5a,20
13/06/2018,EMN1,40
13/06/2018,L3,20
14/06/2018,L5b,20
14/06/2018,ETJ,20
12/06/2018,POR2,80
12/06/2018,L7a,20
12/06/2018,LAG,20
13/06/2018,FAR1,20
13/06/2018,OLH3,20
13/06/2018,OLH2,20
13/06/2018,OLH5,20
13/06/2018,L8,120
11/06/2018,L7c,40
13/06/2018,EMN2,40
13/06/2018,L4,20
18/06/2018,LAL,1120
18/06/2018,ETJ,20
18/06/2018,LOB,687360
18/06/2018,L5a,20
18/06/2018,EMR,40
18/06/2018,L3,20
18/06/2018,RIAV1,20
18/06/2018,GUA,20
18/06/2018,L9,20
19/06/2018,ESD1,20
19/06/2018,L6,20
19/06/2018,L6,20
18/06/2018,RIAV1,2480
18/06/2018,RIAV2,20
18/06/2018,RIAV3,20
18/06/2018,RIAV4,20
19/06/2018,EMN1,20
19/06/2018,EMN2,20
19/06/2018,L4,20
19/06/2018,ELM,40
18/06/2018,L2,20
18/06/2018,L1,20
19/06/2018,L5a,20
19/06/2018,L7b,160
19/06/2018,LAG,120
19/06/2018,POR2,240
19/06/2018,L7c,20
19/06/2018,L7a,40
19/06/2018,FAR1,20
19/06/2018,POR3,20
19/06/2018,OLH5,20
20/06/2018,L5b,20
20/06/2018,ETJ,20
20/06/2018,L3,320
21/06/2018,OLH2,120
21/06/2018,FAR1,20
21/06/2018,OLH3,20
21/06/2018,VT,20
21/06/2018,TAV,5880
21/06/2018,OLH1,20
21/06/2018,L8,5540
21/06/2018,FUZ,6320
21/06/2018,L7c,4260
25/06/2018,LAL,3360
25/06/2018,L5b,60
25/06/2018,L5b,20
25/06/2018,ETJ,20
25/06/2018,RIAV1,120
25/06/2018,RIAV2,120
25/06/2018,RIAV3,80
25/06/2018,RIAV4,20
25/06/2018,RIAV1,80
25/06/2018,L3,20
25/06/2018,OLH3,2560
25/06/2018,VT,1040
25/06/2018,L8,260
25/06/2018,TAV,720
25/06/2018,OLH2,2760
25/06/2018,FUZ,920
25/06/2018,L9,520
25/06/2018,OLH1,640
25/06/2018,FAR1,1600
25/06/2018,FAR2,40
26/06/2018,L5a,1120
26/06/2018,LOB,1655040
26/06/2018,ESD1,20
26/06/2018,ESD1,20
26/06/2018,L6,20
25/06/2018,L1,20
26/06/2018,ELM,80
25/06/2018,L2,20
26/06/2018,EMN2,20
26/06/2018,EMN1,20
26/06/2018,L7a,20
26/06/2018,LAG,20
26/06/2018,L7c,20
26/06/2018,POR2,520
27/06/2018,L7c,400
02/07/2018,LAL,8960
02/07/2018,RIAV1,820
02/07/2018,L9,300
02/07/2018,L8,40
